order_id,restaurant_type,order_size,distance_km,traffic_level,weather,prep_time_min,delivery_time_min
7534,Street Food,1,7.12,Medium,Stormy,19,67.7
7535,Cafe,7,8.77,Low,Clear,32,84.9
7536,Street Food,1,7.07,Low,Stormy,24,78.8
7537,Cafe,3,4.17,Medium,Clear,20,64.2
7538,Casual Dining,7,12.25,Medium,Clear,9,82.3
7539,Fast Food,3,0.91,Low,Clear,19,29.5
7540,Casual Dining,2,10.51,Low,Clear,6,55.1
7541,Fast Food,7,9.12,High,Stormy,28,99.8
7542,Casual Dining,3,2.59,High,Rainy,17,53.9
7543,Fast Food,4,2.91,Low,Clear,27,57.5
7544,Fast Food,4,10.06,Low,Clear,16,66.5
7545,Fine Dining,6,5.03,Low,Stormy,37,102.6
7546,Fast Food,4,4.35,Low,Clear,29,61.3
7547,Fast Food,7,1.36,Medium,Clear,39,85.9
7548,Fine Dining,4,11.61,Low,Clear,39,89.3
7549,Street Food,4,13.3,Medium,Stormy,5,81.1
7550,Street Food,2,12.39,Medium,Clear,8,69.2
7551,Fine Dining,6,7.26,High,Clear,35,89.9
7552,Cafe,1,8.24,Medium,Clear,32,67.6
7553,Fast Food,6,4.01,Low,Rainy,15,52.4
7554,Fast Food,6,3.01,Low,Clear,36,69.1
7555,Fine Dining,6,12.43,High,Rainy,6,84.6
7556,Fine Dining,3,12.08,High,Clear,17,84.5
7557,Cafe,1,11.77,Medium,Rainy,21,78.3
7558,Street Food,3,7.22,Low,Rainy,8,45.5
7559,Casual Dining,2,13.04,High,Rainy,35,105.4
7560,Street Food,2,13.93,Low,Rainy,7,72.9
7561,Fast Food,5,5.26,Low,Clear,16,53.0
7562,Fine Dining,5,3.76,High,Stormy,22,88.7
7563,Cafe,2,7.23,High,Clear,34,84.6
7564,Street Food,2,3.1,Medium,Clear,15,42.3
7565,Cafe,3,13.32,Low,Clear,28,86.5
7566,Street Food,2,5.4,Medium,Rainy,25,71.2
7567,Fast Food,7,8.85,Medium,Clear,39,92.1
7568,Casual Dining,1,9.12,Medium,Clear,8,60.9
7569,Cafe,3,7.97,Medium,Stormy,30,87.4
7570,Cafe,2,2.77,High,Clear,12,49.2
7571,Casual Dining,3,14.87,Low,Clear,28,90.6
7572,Cafe,3,3.0,Low,Rainy,16,48.5
7573,Cafe,4,11.4,Low,Snowy,9,86.9
7574,Street Food,5,11.97,Medium,Clear,20,78.8
7575,Street Food,3,2.6,Medium,Rainy,36,61.4
7576,Casual Dining,6,14.03,Medium,Clear,33,107.6
7577,Fast Food,7,7.57,Low,Clear,37,88.8
7578,Cafe,7,9.62,High,Stormy,18,94.7
7579,Fast Food,3,9.81,Low,Rainy,29,82.3
7580,Casual Dining,6,7.82,Low,Rainy,12,68.9
7581,Casual Dining,7,2.56,Medium,Stormy,31,80.6
7582,Street Food,4,11.4,Low,Rainy,39,107.8
7583,Cafe,2,8.94,Medium,Clear,26,74.8
7584,Fine Dining,3,2.22,Medium,Clear,11,35.1
7585,Casual Dining,4,10.65,Low,Rainy,16,68.2
7586,Cafe,1,10.69,Low,Rainy,13,65.1
7587,Fast Food,4,8.45,Medium,Clear,39,81.8
7588,Street Food,5,1.81,Low,Clear,23,40.4
7589,Fast Food,5,5.61,Low,Rainy,32,70.2
7590,Casual Dining,2,1.24,Medium,Snowy,33,68.6
7591,Casual Dining,6,7.43,Low,Rainy,12,58.0
7592,Fast Food,2,13.64,Medium,Clear,31,91.7
7593,Casual Dining,7,0.53,Medium,Clear,9,46.6
7594,Cafe,6,4.37,High,Rainy,33,88.6
7595,Casual Dining,6,12.1,High,Clear,39,111.3
7596,Street Food,6,0.64,Low,Stormy,37,69.5
7597,Cafe,6,0.65,Low,Clear,36,73.8
7598,Fine Dining,5,9.36,Medium,Rainy,25,78.9
7599,Casual Dining,7,11.94,Medium,Snowy,14,90.3
7600,Casual Dining,5,11.76,Low,Rainy,20,83.5
7601,Street Food,3,11.8,Medium,Rainy,15,84.2
7602,Street Food,7,5.73,Medium,Snowy,23,82.8
7603,Fast Food,5,13.3,Medium,Rainy,17,97.6
7604,Fast Food,2,0.69,Medium,Snowy,19,52.6
7605,Fast Food,5,5.03,Low,Rainy,36,65.6
7606,Street Food,7,5.39,Low,Rainy,23,62.2
7607,Fast Food,7,2.9,Low,Rainy,19,57.3
7608,Fast Food,2,5.38,Low,Clear,26,61.1
7609,Fine Dining,1,9.0,High,Rainy,17,75.0
7610,Fast Food,7,8.04,Low,Snowy,24,79.9
7611,Casual Dining,5,5.13,Low,Rainy,19,59.9
7612,Street Food,2,11.37,Low,Clear,11,57.0
7613,Cafe,6,10.86,Medium,Clear,26,91.6
7614,Fine Dining,7,4.57,Medium,Clear,24,55.2
7615,Street Food,4,5.19,Medium,Clear,23,58.4
7616,Street Food,6,4.67,High,Clear,31,80.9
7617,Casual Dining,3,2.37,Medium,Snowy,12,58.6
7618,Fast Food,7,11.42,Low,Stormy,22,81.7
7619,Casual Dining,2,1.17,Medium,Clear,14,41.5
7620,Fast Food,6,2.68,High,Rainy,39,85.7
7621,Fast Food,5,2.03,Low,Rainy,19,47.1
7622,Street Food,5,12.47,Low,Clear,27,78.8
7623,Fast Food,7,1.14,Medium,Stormy,16,55.2
7624,Fine Dining,1,10.14,Low,Clear,31,77.0
7625,Fine Dining,4,1.14,Medium,Stormy,10,54.0
7626,Fine Dining,7,11.9,High,Rainy,28,108.4
7627,Street Food,2,13.73,Low,Rainy,26,92.5
7628,Casual Dining,6,7.56,Medium,Rainy,13,73.9
7629,Cafe,4,12.17,Low,Clear,14,69.4
7630,Fast Food,1,10.74,Low,Stormy,7,64.5
7631,Cafe,7,12.04,Medium,Clear,10,69.0
7632,Casual Dining,3,11.62,Low,Snowy,30,106.0
7633,Casual Dining,4,3.48,Medium,Rainy,18,39.7
7634,Street Food,1,7.74,Low,Clear,23,51.4
7635,Fine Dining,7,14.43,Low,Rainy,27,104.3
7636,Fine Dining,7,5.48,Low,Clear,9,53.7
7637,Casual Dining,2,14.57,High,Rainy,19,94.7
7638,Street Food,7,8.96,Low,Rainy,34,80.3
7639,Street Food,3,7.19,Low,Rainy,37,76.7
7640,Fast Food,7,10.04,Medium,Stormy,23,93.4
7641,Fine Dining,5,12.33,Medium,Clear,9,75.0
7642,Casual Dining,1,6.22,Low,Clear,13,29.1
7643,Cafe,5,0.98,High,Rainy,11,58.8
7644,Fine Dining,7,10.78,High,Rainy,28,107.1
7645,Fast Food,3,14.36,Medium,Clear,20,90.6
7646,Street Food,1,9.56,Medium,Rainy,14,56.3
7647,Casual Dining,1,3.23,High,Rainy,25,60.4
7648,Fine Dining,7,4.1,Medium,Clear,25,57.7
7649,Cafe,3,13.69,High,Clear,19,91.7
7650,Fast Food,2,0.7,Low,Clear,17,28.1
7651,Fast Food,1,8.46,Medium,Clear,11,53.0
7652,Fine Dining,3,2.8,High,Rainy,12,58.2
7653,Cafe,4,4.6,Low,Clear,6,45.0
7654,Fast Food,5,4.95,Low,Clear,26,68.5
7655,Casual Dining,1,3.68,Medium,Rainy,8,40.2
7656,Fast Food,4,11.99,High,Stormy,11,99.0
7657,Cafe,1,5.32,Low,Rainy,5,34.8
7658,Street Food,2,5.51,High,Clear,23,70.1
7659,Street Food,7,7.07,Medium,Snowy,34,104.2
7660,Fine Dining,3,13.58,High,Clear,6,85.2
7661,Cafe,1,10.48,Medium,Clear,17,68.5
7662,Fast Food,3,1.4,Medium,Clear,32,62.8
7663,Fast Food,6,1.07,High,Stormy,18,79.9
7664,Street Food,1,8.71,Low,Clear,7,54.8
7665,Street Food,2,13.36,High,Snowy,20,101.3
7666,Casual Dining,2,5.19,Low,Clear,29,57.9
7667,Street Food,7,4.09,Low,Clear,7,45.4
7668,Casual Dining,7,11.35,Medium,Clear,38,100.5
7669,Fast Food,4,9.23,Low,Clear,7,50.9
7670,Casual Dining,2,8.69,Medium,Stormy,33,86.7
7671,Casual Dining,3,2.66,Medium,Clear,23,55.4
7672,Fine Dining,6,3.05,Low,Clear,24,60.5
7673,Street Food,2,4.59,Low,Rainy,25,59.9
7674,Casual Dining,1,3.5,Medium,Clear,24,55.8
7675,Fast Food,2,14.59,High,Clear,32,112.4
7676,Cafe,6,0.77,High,Clear,31,70.5
7677,Casual Dining,3,9.58,Low,Rainy,29,80.1
7678,Street Food,1,8.01,High,Clear,6,57.3
7679,Fine Dining,4,5.19,Low,Stormy,28,70.8
7680,Fast Food,4,13.37,Low,Rainy,37,87.1
7681,Fine Dining,4,10.22,Low,Clear,23,83.6
7682,Cafe,7,14.98,Low,Clear,30,95.9
7683,Casual Dining,1,2.95,Medium,Snowy,7,53.0
7684,Casual Dining,4,1.77,Medium,Clear,31,53.4
7685,Street Food,7,2.52,High,Clear,18,58.8
7686,Casual Dining,2,4.4,Medium,Clear,24,53.6
7687,Fast Food,1,6.54,Low,Clear,39,75.2
7688,Cafe,1,13.01,Medium,Clear,27,82.7
7689,Fine Dining,1,4.61,Low,Clear,29,65.5
7690,Cafe,5,13.77,Medium,Rainy,8,68.6
7691,Casual Dining,7,7.21,Low,Rainy,6,53.0
7692,Fine Dining,3,9.88,Low,Clear,6,53.3
7693,Street Food,5,4.33,Low,Clear,29,58.8
7694,Cafe,5,2.76,High,Rainy,27,72.2
7695,Fine Dining,5,13.11,Medium,Clear,25,96.2
7696,Fine Dining,3,2.09,High,Snowy,29,96.2
7697,Fine Dining,5,11.72,Medium,Rainy,31,85.4
7698,Fast Food,4,8.92,High,Clear,15,79.9
7699,Cafe,1,12.99,Low,Clear,18,72.3
7700,Fine Dining,1,10.91,Medium,Clear,21,65.7
7701,Cafe,7,4.58,Low,Clear,19,49.3
7702,Fine Dining,2,8.83,Low,Rainy,35,78.7
7703,Street Food,6,0.69,High,Rainy,38,87.2
7704,Street Food,4,7.39,Medium,Clear,17,60.1
7705,Street Food,3,1.75,High,Rainy,22,60.9
7706,Casual Dining,6,6.72,Low,Clear,21,71.3
7707,Fine Dining,1,2.09,Medium,Clear,32,59.4
7708,Casual Dining,5,14.35,Low,Clear,30,79.5
7709,Cafe,7,8.08,Low,Rainy,18,69.7
7710,Casual Dining,7,13.74,High,Rainy,15,92.3
7711,Cafe,2,0.82,Medium,Clear,36,60.3
7712,Cafe,2,9.75,High,Rainy,28,80.1
7713,Cafe,1,4.95,Low,Clear,35,69.0
7714,Casual Dining,4,6.76,High,Clear,12,59.0
7715,Fine Dining,7,13.16,Medium,Rainy,12,72.7
7716,Casual Dining,6,14.71,Medium,Clear,35,105.3
7717,Fine Dining,2,4.07,Low,Clear,23,56.2
7718,Fine Dining,1,14.25,High,Clear,36,92.5
7719,Cafe,4,10.49,High,Clear,25,88.0
7720,Casual Dining,1,14.3,Medium,Rainy,27,89.7
7721,Fine Dining,1,8.65,Medium,Rainy,19,76.5
7722,Street Food,4,14.43,Medium,Stormy,6,84.1
7723,Fine Dining,4,13.44,Medium,Clear,16,81.8
7724,Street Food,4,2.36,High,Snowy,10,53.7
7725,Casual Dining,1,5.01,Low,Clear,5,39.3
7726,Casual Dining,2,4.02,Medium,Stormy,30,77.4
7727,Casual Dining,3,8.8,Low,Stormy,27,83.7
7728,Fine Dining,3,12.14,Medium,Clear,5,67.6
7729,Fast Food,1,11.51,High,Clear,25,88.3
7730,Fine Dining,1,11.04,Low,Clear,23,74.6
7731,Fine Dining,2,5.94,Low,Clear,33,76.2
7732,Cafe,4,2.52,Medium,Clear,30,53.4
7733,Cafe,1,3.55,Medium,Clear,38,70.3
7734,Fine Dining,7,11.25,Medium,Clear,21,91.3
7735,Street Food,5,2.64,Low,Clear,22,57.4
7736,Cafe,4,3.73,Low,Rainy,36,69.9
7737,Fine Dining,7,6.66,Low,Clear,8,60.0
7738,Fast Food,1,1.55,Medium,Clear,34,64.3
7739,Street Food,5,3.58,Medium,Clear,35,68.0
7740,Casual Dining,7,2.67,Medium,Stormy,22,70.4
7741,Fine Dining,6,14.29,Low,Rainy,9,61.8
7742,Fine Dining,2,3.28,Low,Clear,36,65.5
7743,Street Food,5,13.0,Low,Rainy,33,100.9
7744,Cafe,1,2.16,Medium,Clear,16,48.4
7745,Cafe,3,13.11,Low,Rainy,19,79.0
7746,Cafe,7,9.19,High,Clear,19,75.1
7747,Casual Dining,1,12.82,Low,Clear,39,107.4
7748,Street Food,3,13.08,Low,Clear,39,99.6
7749,Street Food,2,9.15,Medium,Clear,18,57.6
7750,Cafe,2,13.81,Low,Rainy,22,84.0
7751,Cafe,4,8.99,High,Rainy,26,92.9
7752,Fast Food,7,10.83,High,Rainy,15,80.2
7753,Fast Food,4,6.53,Low,Stormy,7,58.2
7754,Fine Dining,3,13.75,Medium,Rainy,18,97.7
7755,Fine Dining,3,12.45,Medium,Clear,29,89.9
7756,Street Food,2,2.92,High,Stormy,18,64.6
7757,Street Food,5,8.86,Low,Stormy,35,96.8
7758,Casual Dining,3,13.5,Low,Rainy,29,96.5
7759,Casual Dining,3,12.0,Medium,Stormy,23,83.7
7760,Fast Food,7,14.46,Medium,Snowy,16,114.1
7761,Fine Dining,5,3.85,Medium,Clear,11,44.3
7762,Fast Food,4,5.83,High,Clear,18,65.1
7763,Fast Food,4,7.85,Low,Clear,33,65.5
7764,Fine Dining,3,3.87,High,Snowy,18,85.8
7765,Casual Dining,7,6.21,High,Clear,27,80.9
7766,Fine Dining,4,8.29,High,Rainy,18,81.5
7767,Cafe,4,3.27,Medium,Stormy,27,70.1
7768,Cafe,6,4.22,Medium,Snowy,12,71.1
7769,Cafe,7,2.31,Low,Rainy,17,56.9
7770,Street Food,4,10.84,High,Clear,5,69.1
7771,Casual Dining,2,5.74,Low,Clear,30,65.1
7772,Casual Dining,1,3.69,Low,Snowy,8,54.9
7773,Street Food,3,7.86,Medium,Stormy,20,78.0
7774,Fast Food,3,1.49,Medium,Rainy,29,60.6
7775,Cafe,2,13.89,Medium,Stormy,23,101.9
7776,Cafe,1,4.77,Medium,Clear,24,65.0
7777,Fast Food,1,13.35,Medium,Rainy,30,100.6
7778,Fine Dining,2,7.72,Low,Clear,36,79.7
7779,Fine Dining,5,12.83,Low,Rainy,7,62.1
7780,Casual Dining,5,4.08,Medium,Clear,11,59.0
7781,Street Food,1,3.04,Low,Clear,36,41.8
7782,Casual Dining,5,12.82,Medium,Stormy,9,85.6
7783,Fine Dining,5,3.59,Low,Rainy,25,57.5
7784,Fast Food,5,11.32,High,Snowy,34,128.8
7785,Casual Dining,1,5.5,Medium,Rainy,24,59.9
7786,Cafe,5,11.35,Medium,Clear,33,97.0
7787,Cafe,3,13.66,Low,Clear,28,86.5
7788,Fast Food,6,14.73,Low,Stormy,5,77.5
7789,Fine Dining,1,5.72,Medium,Rainy,29,67.0
7790,Cafe,2,5.83,Medium,Stormy,31,58.7
7791,Cafe,5,14.73,Low,Clear,29,91.2
7792,Street Food,4,12.99,Low,Clear,25,95.7
7793,Casual Dining,1,1.15,High,Stormy,21,70.5
7794,Fine Dining,7,8.82,Low,Clear,32,83.8
7795,Casual Dining,2,3.13,Low,Clear,36,72.5
7796,Fine Dining,6,14.91,Low,Clear,38,99.8
7797,Cafe,3,2.51,Medium,Rainy,26,64.4
7798,Street Food,7,8.61,Medium,Clear,23,78.1
7799,Casual Dining,2,10.15,Low,Rainy,12,66.6
7800,Cafe,5,14.09,Low,Snowy,6,88.1
7801,Fine Dining,4,12.79,Medium,Clear,9,52.3
7802,Casual Dining,5,4.06,Low,Clear,32,74.2
7803,Casual Dining,2,8.8,Low,Clear,8,54.0
7804,Cafe,1,14.33,Low,Clear,5,66.4
7805,Casual Dining,7,11.17,Low,Clear,19,76.0
7806,Street Food,4,10.48,Medium,Clear,17,72.5
7807,Street Food,7,11.45,Medium,Clear,35,91.7
7808,Cafe,7,5.18,High,Clear,21,83.0
7809,Fine Dining,4,11.07,Medium,Rainy,10,72.6
7810,Cafe,2,3.88,High,Stormy,28,78.0
7811,Street Food,6,6.71,High,Clear,17,63.7
7812,Fast Food,6,13.4,Low,Rainy,25,88.4
7813,Fast Food,5,0.78,Low,Clear,28,49.1
7814,Casual Dining,2,6.51,Medium,Clear,26,75.0
7815,Casual Dining,4,4.37,Medium,Clear,33,65.8
7816,Fast Food,2,3.38,High,Rainy,28,67.2
7817,Street Food,4,12.66,Medium,Clear,16,76.6
7818,Casual Dining,7,10.6,Medium,Clear,24,79.7
7819,Cafe,5,2.13,Low,Stormy,38,64.1
7820,Cafe,1,7.67,Medium,Clear,19,64.8
7821,Street Food,7,7.27,High,Clear,8,62.8
7822,Casual Dining,1,2.57,High,Rainy,18,63.7
7823,Cafe,2,12.1,Low,Clear,5,54.2
7824,Casual Dining,4,5.82,Medium,Clear,37,75.7
7825,Casual Dining,1,11.55,Medium,Clear,33,75.7
7826,Cafe,7,3.28,Low,Rainy,14,54.0
7827,Fast Food,4,5.07,High,Clear,18,52.4
7828,Cafe,5,1.88,Medium,Rainy,26,67.7
7829,Street Food,7,2.58,Low,Stormy,37,96.0
7830,Fine Dining,2,13.31,Medium,Snowy,32,109.9
7831,Cafe,4,2.08,Low,Clear,11,33.3
7832,Casual Dining,2,1.89,Medium,Rainy,38,67.5
7833,Casual Dining,4,14.14,Low,Clear,10,70.7
7834,Cafe,7,9.87,Low,Stormy,39,107.3
7835,Fine Dining,6,1.96,Medium,Stormy,31,84.7
7836,Cafe,6,14.59,Medium,Clear,34,103.4
7837,Fine Dining,4,2.63,Medium,Rainy,36,57.6
7838,Fine Dining,5,11.61,Medium,Stormy,23,84.2
7839,Street Food,2,1.01,High,Clear,26,60.8
7840,Casual Dining,3,9.56,High,Rainy,25,83.8
7841,Casual Dining,4,8.43,Medium,Rainy,9,62.7
7842,Fine Dining,4,3.52,Low,Stormy,25,59.5
7843,Casual Dining,6,9.83,Low,Clear,24,70.0
7844,Fast Food,1,9.45,Medium,Stormy,35,107.1
7845,Fine Dining,7,12.08,High,Rainy,10,88.8
7846,Casual Dining,6,13.2,Medium,Clear,35,100.1
7847,Fast Food,2,7.9,Medium,Rainy,28,88.7
7848,Street Food,6,7.61,Medium,Clear,22,80.2
7849,Casual Dining,3,9.51,Medium,Clear,33,74.0
7850,Fast Food,5,11.07,High,Rainy,16,90.1
7851,Cafe,7,5.66,High,Snowy,16,92.1
7852,Cafe,3,7.82,Medium,Stormy,33,92.7
7853,Fast Food,5,8.98,Medium,Clear,11,60.8
7854,Fine Dining,3,14.83,Low,Clear,20,79.2
7855,Fine Dining,7,9.02,Low,Snowy,16,94.9
7856,Casual Dining,6,3.75,Low,Stormy,25,80.8
7857,Cafe,3,9.03,Low,Snowy,8,86.8
7858,Fine Dining,6,12.38,High,Clear,21,95.4
7859,Fine Dining,7,12.93,Low,Rainy,32,96.6
7860,Cafe,6,12.1,Low,Stormy,35,108.7
7861,Street Food,2,13.38,Medium,Clear,12,79.3
7862,Fine Dining,6,5.35,Medium,Clear,30,64.2
7863,Fast Food,1,7.86,High,Stormy,35,98.4
7864,Casual Dining,3,11.8,Low,Clear,23,71.6
7865,Fine Dining,7,4.33,High,Clear,11,53.8
7866,Fine Dining,4,5.89,Low,Clear,9,50.1
7867,Street Food,4,12.55,High,Clear,17,81.3
7868,Fast Food,4,11.67,Medium,Clear,22,74.4
7869,Casual Dining,7,14.58,Medium,Clear,22,93.4
7870,Fine Dining,1,14.94,Low,Clear,24,81.3
7871,Casual Dining,6,3.99,Medium,Stormy,27,71.7
7872,Cafe,3,13.56,Medium,Clear,37,109.0
7873,Fine Dining,5,1.87,Low,Clear,11,33.8
7874,Fine Dining,5,10.79,Low,Clear,9,69.2
7875,Cafe,7,3.69,High,Rainy,36,93.3
7876,Street Food,2,4.85,Medium,Clear,13,57.5
7877,Fine Dining,1,14.22,High,Clear,34,105.7
7878,Casual Dining,3,4.32,Medium,Clear,36,71.5
7879,Fast Food,6,10.26,Low,Stormy,8,81.6
7880,Casual Dining,4,3.08,Low,Rainy,29,59.7
7881,Street Food,1,1.85,High,Clear,26,64.5
7882,Fast Food,1,5.42,Medium,Stormy,12,63.9
7883,Casual Dining,3,9.55,Low,Clear,6,49.8
7884,Casual Dining,7,4.1,Medium,Clear,39,70.3
7885,Cafe,6,4.85,Low,Clear,26,66.1
7886,Street Food,7,10.78,High,Clear,5,80.0
7887,Cafe,7,1.99,Low,Rainy,37,70.8
7888,Fast Food,2,6.98,Low,Clear,8,50.4
7889,Cafe,7,14.16,Low,Rainy,13,77.8
7890,Street Food,6,6.26,Low,Clear,12,57.9
7891,Fine Dining,2,6.8,Medium,Clear,26,57.7
7892,Fine Dining,2,11.2,Medium,Rainy,25,74.9
7893,Fast Food,4,11.8,Medium,Stormy,32,108.5
7894,Fine Dining,4,11.66,Medium,Clear,6,73.5
7895,Cafe,3,14.97,Low,Clear,21,79.3
7896,Fast Food,6,1.54,Medium,Rainy,35,79.8
7897,Street Food,7,14.74,High,Rainy,17,103.8
7898,Fast Food,2,14.28,Low,Clear,22,71.9
7899,Fast Food,3,12.86,Low,Clear,28,75.5
7900,Casual Dining,2,7.08,Medium,Rainy,35,88.8
7901,Casual Dining,1,13.13,Low,Clear,37,89.8
7902,Fast Food,5,3.7,Low,Clear,35,62.5
7903,Fine Dining,5,11.98,Medium,Clear,31,101.1
7904,Casual Dining,2,3.19,High,Rainy,25,71.8
7905,Street Food,3,12.32,Medium,Rainy,9,76.4
7906,Cafe,4,9.41,Medium,Clear,15,57.9
7907,Casual Dining,6,1.92,Low,Clear,38,65.4
7908,Fast Food,2,13.48,Medium,Rainy,38,106.6
7909,Fine Dining,2,8.88,Medium,Rainy,7,57.8
7910,Cafe,6,10.02,Medium,Clear,10,61.0
7911,Casual Dining,7,4.61,Low,Clear,24,59.1
7912,Fine Dining,4,13.14,Medium,Rainy,8,72.2
7913,Fine Dining,2,8.41,High,Clear,11,59.2
7914,Fine Dining,1,6.61,Medium,Clear,21,51.4
7915,Fast Food,4,8.25,Low,Rainy,38,93.0
7916,Street Food,1,10.7,Low,Rainy,10,64.2
7917,Fine Dining,5,10.58,Low,Rainy,6,54.6
7918,Cafe,6,5.68,Low,Clear,22,49.6
7919,Casual Dining,4,6.09,High,Snowy,31,103.0
7920,Cafe,7,8.65,Medium,Clear,23,84.1
7921,Fast Food,4,13.9,Medium,Clear,36,95.1
7922,Fast Food,3,11.31,High,Clear,28,83.0
7923,Cafe,3,6.16,Low,Clear,38,76.2
7924,Street Food,6,5.39,Medium,Clear,29,61.0
7925,Fast Food,7,8.09,Low,Clear,28,76.7
7926,Fast Food,4,13.11,Low,Clear,29,85.4
7927,Cafe,5,0.63,Low,Clear,16,27.0
7928,Fast Food,7,10.8,High,Rainy,34,102.7
7929,Street Food,2,4.77,Medium,Stormy,10,51.5
7930,Street Food,6,3.52,Low,Clear,34,64.6
7931,Street Food,7,0.68,Medium,Snowy,37,80.9
7932,Casual Dining,6,13.5,Low,Stormy,19,92.6
7933,Street Food,7,13.73,Low,Clear,33,97.9
7934,Street Food,3,1.39,Medium,Stormy,18,52.6
7935,Casual Dining,5,8.07,Low,Clear,29,71.3
7936,Fine Dining,6,2.71,High,Stormy,9,56.8
7937,Fast Food,5,11.5,Medium,Stormy,6,82.9
7938,Street Food,6,10.15,Low,Stormy,20,81.2
7939,Fast Food,3,4.81,Low,Clear,21,59.4
7940,Cafe,2,2.2,Medium,Rainy,35,68.5
7941,Fast Food,3,12.55,Low,Clear,5,61.1
7942,Casual Dining,6,10.28,Medium,Clear,10,57.8
7943,Fast Food,5,0.6,Medium,Clear,35,63.7
7944,Fast Food,1,9.6,Medium,Clear,10,59.2
7945,Fast Food,3,12.25,Medium,Rainy,12,75.3
7946,Fine Dining,5,9.07,High,Rainy,33,95.3
7947,Fine Dining,7,6.66,Low,Snowy,13,68.3
7948,Cafe,7,8.97,Low,Clear,26,81.8
7949,Casual Dining,3,9.49,Medium,Rainy,14,75.5
7950,Fast Food,6,9.78,Low,Rainy,28,84.1
7951,Fast Food,7,14.52,Medium,Clear,6,68.1
7952,Fast Food,5,3.09,Medium,Clear,24,47.6
7953,Fast Food,2,9.53,Low,Clear,21,62.6
7954,Fine Dining,5,3.23,Low,Snowy,37,94.9
7955,Cafe,7,3.54,Medium,Snowy,18,74.2
7956,Street Food,7,10.2,High,Rainy,36,103.3
7957,Casual Dining,4,13.78,Low,Clear,28,82.3
7958,Fast Food,1,2.81,Medium,Clear,24,47.4
7959,Cafe,6,14.46,Medium,Stormy,10,98.5
7960,Street Food,5,5.13,Low,Clear,37,72.2
7961,Cafe,7,6.17,Low,Clear,32,78.8
7962,Fine Dining,6,2.73,Low,Clear,15,49.6
7963,Street Food,3,9.43,Medium,Snowy,24,93.4
7964,Cafe,3,9.15,Medium,Clear,10,63.0
7965,Fine Dining,5,6.91,High,Clear,12,61.7
7966,Cafe,4,7.4,Low,Rainy,23,76.7
7967,Cafe,7,9.53,High,Clear,19,84.2
7968,Street Food,5,8.96,Medium,Snowy,26,100.8
7969,Fine Dining,2,5.93,Low,Clear,6,46.8
7970,Fast Food,4,13.32,Low,Stormy,32,106.6
7971,Casual Dining,7,10.18,Medium,Rainy,22,91.5
7972,Street Food,7,3.48,High,Rainy,16,66.6
7973,Fine Dining,6,5.14,Medium,Stormy,23,86.4
7974,Cafe,5,11.92,Medium,Clear,30,97.5
7975,Fine Dining,7,2.02,Low,Clear,29,55.2
7976,Casual Dining,6,11.38,Low,Clear,32,85.8
7977,Casual Dining,7,5.7,Low,Clear,19,57.5
7978,Fast Food,1,8.5,Low,Rainy,14,63.2
7979,Fast Food,4,4.57,Medium,Clear,38,77.8
7980,Casual Dining,5,14.8,High,Clear,17,99.6
7981,Street Food,1,13.63,Low,Clear,20,73.1
7982,Street Food,5,13.96,Medium,Rainy,35,115.6
7983,Cafe,2,3.18,Low,Clear,5,35.5
7984,Fast Food,3,12.7,Low,Rainy,27,84.4
7985,Cafe,6,8.26,Low,Clear,18,63.3
7986,Fast Food,5,10.76,Low,Rainy,34,92.5
7987,Casual Dining,4,3.65,Low,Rainy,24,60.8
7988,Street Food,5,10.82,Low,Clear,29,72.5
7989,Street Food,5,13.76,Medium,Rainy,15,95.8
7990,Casual Dining,5,4.38,Low,Rainy,30,64.4
7991,Cafe,7,3.88,Medium,Stormy,25,77.3
7992,Cafe,5,2.01,Low,Clear,9,25.2
7993,Fine Dining,7,4.37,High,Clear,11,59.2
7994,Fast Food,4,8.27,High,Stormy,16,85.1
7995,Cafe,4,12.57,High,Rainy,6,89.1
7996,Casual Dining,5,4.54,Medium,Clear,25,58.6
7997,Cafe,7,9.51,Medium,Stormy,36,115.6
7998,Street Food,3,7.45,Low,Stormy,9,69.6
7999,Fast Food,5,4.68,Medium,Clear,31,72.2
8000,Fine Dining,6,7.9,Low,Clear,35,76.1
8001,Fast Food,6,2.94,Low,Clear,16,53.6
8002,Street Food,4,9.77,Low,Stormy,25,76.0
8003,Street Food,6,2.18,Medium,Clear,23,53.4
8004,Street Food,6,11.1,Low,Clear,7,64.9
8005,Street Food,2,3.08,High,Rainy,21,55.1
8006,Casual Dining,5,14.97,Low,Clear,34,80.2
8007,Fine Dining,5,12.44,High,Clear,13,79.5
8008,Street Food,5,5.49,Low,Clear,38,70.2
8009,Street Food,5,6.68,Medium,Clear,33,75.8
8010,Cafe,1,4.26,Medium,Clear,14,46.5
8011,Fine Dining,5,11.62,Medium,Clear,13,68.6
8012,Fast Food,7,6.02,Medium,Stormy,15,69.7
8013,Fine Dining,4,11.45,Medium,Clear,23,85.6
8014,Fine Dining,7,0.77,Medium,Rainy,26,55.0
8015,Fine Dining,4,2.47,Medium,Rainy,26,50.5
8016,Street Food,1,5.79,Medium,Clear,20,64.1
8017,Street Food,5,2.08,Low,Clear,21,41.0
8018,Casual Dining,3,9.22,Low,Clear,11,56.1
8019,Fast Food,7,1.24,Low,Clear,35,69.6
